Sequoia_ID,Season_Year,Species,Harvest_Date,How_Taken,Harvest_BMU,Harvest_County,Registration_Sex,BirthYear,Latitude,Longitude
BB21_1090,2021,Black Bear,8-Sep-21,Hunting,Bergland,Gogebic,M,2019,46.4839389323,-85.3952642599
BB21_1092,2021,Black Bear,9-Sep-21,Hunting,Baraga,Houghton,F,2020,46.064283017,-86.6885383312
BB21_1106,2021,Black Bear,11-Sep-21,Hunting,Bergland,Gogebic,F,2018,46.3108960576,-85.2288554026
BB21_1100,2021,Black Bear,13-Sep-21,Hunting,Bergland,Gogebic,M,2019,46.4692735341,-85.7298562701
BB21_1095,2021,Black Bear,8-Sep-21,Hunting,Bergland,Gogebic,M,2019,46.2817322741,-85.3734826456
BB21_1099,2021,Black Bear,13-Sep-21,Hunting,Bergland,Gogebic,F,2011,46.7865003677,-88.3299006317
BB21_1101,2021,Black Bear,9-Sep-21,Hunting,Bergland,Gogebic,F,2020,46.4563730631,-88.0437381506
BB21_1097,2021,Black Bear,8-Sep-21,Hunting,Bergland,Ontonagon,U,2007,46.007218059,-87.4608262075
BB21_1098,2021,Black Bear,10-Sep-21,Hunting,Bergland,Gogebic,F,2020,46.3246148177,-85.6458236008
BB21_1094,2021,Black Bear,13-Sep-21,Hunting,Bergland,Ontonagon,F,2020,46.5129483607,-85.5629164491
BB21_1096,2021,Black Bear,9-Sep-21,Hunting,Bergland,Gogebic,F,2017,46.3983891241,-86.710080744
BB21_1108,2021,Black Bear,13-Sep-21,Hunting,Baraga,Baraga,M,2016,46.8585571115,-89.3243380329
BB21_1102,2021,Black Bear,17-Sep-21,Hunting,Bergland,Gogebic,F,2020,46.0779015396,-86.1676787742
BB21_1104,2021,Black Bear,8-Sep-21,Hunting,Bergland,Gogebic,M,2019,47.4238740947,-88.0989544418
BB21_1109,2021,Black Bear,25-Sep-21,Hunting,Baraga,Houghton,F,2018,46.2539175106,-88.2112718934
BB21_1103,2021,Black Bear,8-Sep-21,Hunting,Bergland,Gogebic,M,2020,46.427688873,-87.7297279514
BB21_1105,2021,Black Bear,9-Sep-21,Hunting,Bergland,Gogebic,F,2016,46.5574403639,-87.8131201699
BB21_1107,2021,Black Bear,13-Sep-21,Hunting,Bergland,Ontonagon,F,2014,46.3970122822,-86.3139576475
BB21_1116,2021,Black Bear,25-Sep-21,Hunting,Bergland,Ontonagon,F,2018,45.3839408672,-87.5635169608
BB21_1111,2021,Black Bear,13-Sep-21,Hunting,Bergland,Gogebic,M,2020,46.5143788403,-87.0225278557
BB21_1110,2021,Black Bear,13-Sep-21,Hunting,Bergland,Gogebic,M,2021,46.8010050905,-88.9848502322
BB21_1117,2021,Black Bear,25-Sep-21,Hunting,Bergland,Ontonagon,M,2016,46.5138140464,-88.6897769577
BB21_1115,2021,Black Bear,26-Sep-21,Hunting,Bergland,Ontonagon,M,2019,45.6154284286,-87.686239225
BB21_1114,2021,Black Bear,25-Sep-21,Hunting,Bergland,Gogebic,M,2016,45.744496654,-87.7484289393
BB21_1113,2021,Black Bear,25-Sep-21,Hunting,Bergland,Ontonagon,F,2019,46.6291426947,-88.6054719774
BB21_1112,2021,Black Bear,22-Sep-21,Hunting,Bergland,Gogebic,F,2018,45.9434709016991,-88.052850595947
BB21_1129,2021,Black Bear,25-Sep-21,Hunting,Bergland,Gogebic,M,2020,46.6579769404,-89.8961198492
BB21_1128,2021,Black Bear,23-Sep-21,Hunting,Baraga,Marquette,M,2017,46.5572042152,-88.731314081
BB21_1389,2021,Black Bear,24-Sep-21,Hunting,Amasa,Ontonagon,F,2017,46.2539175106,-88.2112718934
BB21_1124,2021,Black Bear,25-Sep-21,Hunting,Bergland,Gogebic,M,2020,45.9785737229,-88.2940948452
BB21_1122,2021,Black Bear,15-Sep-21,Hunting,Bergland,Ontonagon,F,2021,46.4849193887,-88.2519233162
BB21_1123,2021,Black Bear,16-Sep-21,Hunting,Baraga,Baraga,M,2014,46.2528313982,-85.4990419823
BB21_1118,2021,Black Bear,17-Sep-21,Hunting,Baraga,Houghton,F,2018,46.2970721133,-89.2305032147
BB21_1121,2021,Black Bear,14-Sep-21,Hunting,Baraga,Houghton,F,2014,46.6727727967,-89.1468105462
BB21_1120,2021,Black Bear,18-Sep-21,Hunting,Baraga,Houghton,F,2019,45.9475251451,-84.8730167326
BB21_1119,2021,Black Bear,18-Sep-21,Hunting,Baraga,Houghton,M,2016,46.8007610472,-89.0059944675
BB21_1125,2021,Black Bear,13-Sep-21,Hunting,Baraga,Houghton,F,2020,46.7720781393,-89.4926915265
BB21_1126,2021,Black Bear,13-Sep-21,Hunting,Baraga,Houghton,F,2019,46.5427351883,-88.7314620682
BB21_1127,2021,Black Bear,16-Sep-21,Hunting,Baraga,Baraga,F,2020,46.2684379599,-89.5428225713
BB21_1131,2021,Black Bear,29-Sep-21,Hunting,Baraga,Ontonagon,F,2016,46.5426491692,-88.7935655206
BB21_1132,2021,Black Bear,27-Sep-21,Hunting,Amasa,Ontonagon,F,2018,46.181587181,-87.9399994307
BB21_1130,2021,Black Bear,16-Sep-21,Hunting,Baraga,Houghton,M,2019,45.7329444728,-87.3971632268
BB21_1146,2021,Black Bear,15-Sep-21,Hunting,Baraga,Houghton,F,2018,46.2525343082,-85.540804714
BB21_1139,2021,Black Bear,15-Sep-21,Hunting,Baraga,Baraga,F,2016,46.6643869921739,-89.3149803028317
BB21_1138,2021,Black Bear,15-Sep-21,Hunting,Bergland,Gogebic,F,2014,46.0066537895,-84.228520774
BB21_1136,2021,Black Bear,10-Sep-21,Hunting,Baraga,Houghton,F,2018,45.9469861211,-86.2926357682
BB21_1135,2021,Black Bear,9-Sep-21,Hunting,Baraga,Baraga,M,2020,46.1965403470148,-86.1996401628323
BB21_1137,2021,Black Bear,8-Sep-21,Hunting,Bergland,Ontonagon,M,2019,46.0354411512,-84.9155412591
BB21_1133,2021,Black Bear,15-Sep-21,Hunting,Bergland,Gogebic,M,2018,46.0066279955,-84.1662050036
BB21_1134,2021,Black Bear,19-Sep-21,Hunting,Bergland,Gogebic,F,2017,46.106974387,-84.5815175687
BB21_1140,2021,Black Bear,29-Sep-21,Hunting,Bergland,Ontonagon,M,2020,46.8082087896571,-88.9959872717178
BB21_1148,2021,Black Bear,29-Sep-21,Hunting,Bergland,Ontonagon,M,2020,46.6573833691,-85.7296801219
BB21_1141,2021,Black Bear,6-Oct-21,Hunting,Baraga,Keweenaw,F,2015,46.3962779369,-85.9169805153
BB21_1143,2021,Black Bear,17-Sep-21,Hunting,Bergland,Gogebic,M,2018,46.1814420387,-88.8558769558
BB21_1142,2021,Black Bear,22-Sep-21,Hunting,Baraga,Keweenaw,F,2019,46.1508353813,-84.8108161634
BB21_1145,2021,Black Bear,13-Sep-21,Hunting,Bergland,Gogebic,F,2019,46.8011756423,-88.8798062666
BB21_1144,2021,Black Bear,10-Sep-21,Hunting,Bergland,Ontonagon,M,2015,46.8733765419,-89.0066342347
BB21_1147,2021,Black Bear,25-Sep-21,Hunting,Bergland,Ontonagon,M,2018,46.1813419584,-87.8146759077
BB21_1150,2021,Black Bear,10-Sep-21,Hunting,Baraga,Houghton,M,2017,46.0068433267,-87.2740571835
BB21_1151,2021,Black Bear,13-Sep-21,Hunting,Bergland,Ontonagon,F,2019,47.178076175,-88.3089091699
BB21_1022,2021,Black Bear,16-Sep-21,Hunting,Baraga,Houghton,M,2020,46.0489999683,-86.4372855612
BB21_1018,2021,Black Bear,29-Sep-21,Hunting,Amasa,Marquette,M,2018,46.6921402141754,-85.4041677842021
BB21_1021,2021,Black Bear,17-Sep-21,Hunting,Baraga,Baraga,M,2014,46.1516615422,-87.1265702947
BB21_1020,2021,Black Bear,13-Sep-21,Hunting,Baraga,Houghton,M,2020,46.5707977513,-88.1685241481
BB21_1014,2021,Black Bear,11-Sep-21,Hunting,Baraga,Baraga,F,2000,46.4267827148,-89.2510915226
BB21_1015,2021,Black Bear,8-Sep-21,Hunting,Baraga,Houghton,M,2020,46.2827251415,-89.5426394466
BB21_1017,2021,Black Bear,29-Sep-21,Hunting,Baraga,Keweenaw,M,2018,46.2248181478,-88.980750467
BB21_1016,2021,Black Bear,14-Sep-21,Hunting,Baraga,Houghton,F,2019,46.5420196391,-89.8964594226
BB21_1019,2021,Black Bear,8-Sep-21,Hunting,Baraga,Baraga,F,2018,47.4094662927,-87.8249145821
BB21_1024,2021,Black Bear,4-Oct-21,Hunting,Baraga,Keweenaw,F,2019,46.2391551751,-88.939003324
BB21_1026,2021,Black Bear,18-Sep-21,Hunting,Bergland,Gogebic,M,2020,45.7444040947,-87.7891913382
BB21_1023,2021,Black Bear,1-Oct-21,Hunting,Baraga,Keweenaw,M,2017,46.7866486911,-89.0487083295
BB21_1029,2021,Black Bear,29-Sep-21,Hunting,Baraga,Baraga,M,2017,46.0942741251,-87.7313275783
BB21_1025,2021,Black Bear,25-Sep-21,Hunting,Baraga,Keweenaw,F,2018,46.007316924,-88.4195396801
BB21_1028,2021,Black Bear,25-Sep-21,Hunting,Bergland,Ontonagon,M,2019,46.12328591,-88.44014099
BB21_1027,2021,Black Bear,21-Sep-21,Hunting,Bergland,Gogebic,M,2017,45.8309848132,-87.8309062476
BB21_1388,2021,Black Bear,16-Oct-21,Hunting,Bergland,Gogebic,M,2012,46.6643869921739,-89.3149803028317
BB21_1035,2021,Black Bear,9-Sep-21,Hunting,Baraga,Houghton,F,2020,46.0068433267,-87.2740571835
BB21_1030,2021,Black Bear,15-Sep-21,Hunting,Baraga,Ontonagon,F,2016,46.7585101205,-89.687077747
BB21_1033,2021,Black Bear,24-Sep-21,Hunting,Bergland,Gogebic,M,2019,46.2390908301,-88.627171125
BB21_1031,2021,Black Bear,28-Sep-21,Hunting,Baraga,Keweenaw,M,2019,46.369321921,-89.5220097379
BB21_1036,2021,Black Bear,13-Sep-21,Hunting,Bergland,Ontonagon,M,2018,46.2835884062,-89.8130179648
BB21_1037,2021,Black Bear,13-Sep-21,Hunting,Baraga,Houghton,F,2019,47.4094776426,-87.8462601153
BB21_1032,2021,Black Bear,21-Sep-21,Hunting,Bergland,Ontonagon,M,2019,46.3407819959,-88.0020121255
BB21_1034,2021,Black Bear,27-Sep-21,Hunting,Baraga,Baraga,M,2019,47.0475343832,-88.8172320801
BB21_1041,2021,Black Bear,25-Sep-21,Hunting,Bergland,Ontonagon,F,2019,46.29685666,-88.4610126962
BB21_1043,2021,Black Bear,26-Sep-21,Hunting,Bergland,Ontonagon,F,2017,46.1655272653,-86.3132784234
BB21_1045,2021,Black Bear,1-Oct-21,Hunting,Amasa,Ontonagon,M,2019,46.3692620201,-89.584811925
BB21_1039,2021,Black Bear,16-Sep-21,Hunting,Bergland,Ontonagon,M,2020,46.0343547039,-85.9592596324
BB21_1040,2021,Black Bear,26-Sep-21,Hunting,Baraga,Baraga,M,2009,46.1812488495,-87.7522286776
BB21_1042,2021,Black Bear,26-Sep-21,Hunting,Bergland,Ontonagon,F,2019,46.3248926764,-86.3965284885
BB21_1038,2021,Black Bear,24-Sep-21,Hunting,Bergland,Gogebic,M,2017,46.2806026594,-84.3333905309
BB21_1044,2021,Black Bear,19-Sep-21,Hunting,Baraga,Ontonagon,M,2017,46.0501528666,-84.2703307271
BB21_1049,2021,Black Bear,27-Sep-21,Hunting,Baraga,Ontonagon,M,2018,46.4415730577,-88.6060993677
BB21_1052,2021,Black Bear,29-Sep-21,Hunting,Bergland,Ontonagon,F,2021,46.5563343199,-89.396347802
BB21_1050,2021,Black Bear,21-Sep-21,Hunting,Bergland,Ontonagon,M,2020,46.0934847432,-85.9793461773
BB21_1051,2021,Black Bear,21-Sep-21,Hunting,Bergland,Gogebic,F,2020,46.2807099105,-85.9380685448
BB21_1047,2021,Black Bear,25-Sep-21,Hunting,Bergland,Ontonagon,F,2017,46.644326275,-85.2290660476
BB21_1053,2021,Black Bear,28-Sep-21,Hunting,Bergland,Ontonagon,M,2020,46.6719702573,-89.6664041587
BB21_1068,2021,Black Bear,25-Sep-21,Hunting,Bergland,Ontonagon,M,2020,46.2377965441,-86.2928472859
BB21_1064,2021,Black Bear,27-Sep-21,Hunting,Bergland,Gogebic,M,2014,46.4262575608,-85.4162293481
BB21_1066,2021,Black Bear,27-Sep-21,Hunting,Bergland,Ontonagon,M,2021,46.4272397962,-88.7936736288
BB21_1065,2021,Black Bear,26-Sep-21,Hunting,Baraga,Ontonagon,M,2020,46.4994043549,-88.7940355761
BB21_1059,2021,Black Bear,18-Sep-21,Hunting,Bergland,Gogebic,M,2019,46.2807099105,-85.9380685448
BB21_1055,2021,Black Bear,25-Sep-21,Hunting,Bergland,Ontonagon,M,2019,46.1219438971,-84.8733082735
BB21_1058,2021,Black Bear,27-Sep-21,Hunting,Baraga,Ontonagon,F,2017,46.586158798,-88.5012377883
BB21_1046,2021,Black Bear,27-Sep-21,Hunting,Amasa,Baraga,M,2020,47.365509464,-88.3520921592
BB21_1060,2021,Black Bear,29-Sep-21,Hunting,Bergland,Gogebic,F,2021,46.7582134494,-89.4591562625
BB21_1048,2021,Black Bear,26-Sep-21,Hunting,Bergland,Gogebic,M,2019,46.484527196,-89.9592357261
BB21_1057,2021,Black Bear,27-Sep-21,Hunting,Bergland,Ontonagon,M,2019,46.3546066403,-89.8134560998
BB21_1061,2021,Black Bear,28-Sep-21,Hunting,Bergland,Gogebic,F,2021,46.9313463932,-88.8587177969
BB21_1056,2021,Black Bear,26-Sep-21,Hunting,Baraga,Ontonagon,M,2019,46.6434837145,-89.334246856
BB21_1054,2021,Black Bear,28-Sep-21,Hunting,Baraga,Baraga,F,2019,47.0919119061,-88.7339354773
BB21_1077,2021,Black Bear,29-Sep-21,Hunting,Baraga,Houghton,M,2019,46.8876866045,-89.1975179999
BB21_1063,2021,Black Bear,26-Sep-21,Hunting,Baraga,Houghton,M,2020,46.4415006433,-88.8561640315
BB21_1069,2021,Black Bear,30-Sep-21,Hunting,Bergland,Ontonagon,M,2020,46.6581977714,-89.3959956791
BB21_1062,2021,Black Bear,28-Sep-21,Hunting,Baraga,Baraga,F,2016,46.6146097647,-89.1679620021
BB21_1067,2021,Black Bear,27-Sep-21,Hunting,Bergland,Ontonagon,M,2020,46.586158798,-88.5012377883
BB21_1076,2021,Black Bear,29-Sep-21,Hunting,Bergland,Ontonagon,F,2020,46.2536431482,-89.1888314718
BB21_1080,2021,Black Bear,12-Sep-21,Hunting,Bergland,Ontonagon,M,2016,46.5858086489,-90.1453890039
BB21_1070,2021,Black Bear,10-Sep-21,Hunting,Baraga,Baraga,M,2020,46.4265881423,-85.2289825315
BB21_1074,2021,Black Bear,15-Sep-21,Hunting,Bergland,Ontonagon,M,2018,46.0203344607,-84.810226781
BB21_1072,2021,Black Bear,9-Sep-21,Hunting,Gwinn,Alger,M,2020,46.5852466229,-89.7925720599
BB21_1075,2021,Black Bear,20-Oct-21,Hunting,Baraga,Houghton,M,2018,46.8007610472,-89.0059944675
BB21_1071,2021,Black Bear,26-Sep-21,Hunting,Gwinn,Marquette,M,2014,46.6291497589,-89.3751825097
BB21_1073,2021,Black Bear,13-Sep-21,Hunting,Bergland,Gogebic,M,2020,46.4993831207,-90.1664261623
BB21_1084,2021,Black Bear,23-Sep-21,Hunting,Baraga,Houghton,M,2020,47.0180499661,-88.6683411755
BB21_1079,2021,Black Bear,8-Sep-21,Hunting,Bergland,Ontonagon,M,2019,45.948609727,-87.0868883884
BB21_1081,2021,Black Bear,11-Sep-21,Hunting,Bergland,Ontonagon,M,2020,47.4526409298,-87.8672141804
BB21_1082,2021,Black Bear,14-Sep-21,Hunting,Bergland,Ontonagon,M,2020,46.7442794475,-89.6450416811
BB21_1083,2021,Black Bear,17-Sep-21,Hunting,Bergland,Ontonagon,M,2020,46.4554834464,-86.4383794093
BB21_1078,2021,Black Bear,27-Sep-21,Hunting,Baraga,Keweenaw,M,2020,46.2526905102,-85.3321415704
BB21_1085,2021,Black Bear,20-Sep-21,Hunting,Baraga,Ontonagon,F,2016,46.5427119677,-88.8145162976
BB21_1009,2021,Black Bear,13-Sep-21,Hunting,Bergland,Gogebic,M,2020,46.2382715491,-85.3526455234
BB21_1007,2021,Black Bear,13-Sep-21,Hunting,Amasa,Gogebic,M,2019,45.5867901373,-87.7485371965
BB21_1010,2021,Black Bear,13-Sep-21,Hunting,Amasa,Gogebic,M,2020,46.5143788403,-87.0225278557
BB21_1012,2021,Black Bear,30-Sep-21,Hunting,Baraga,Marquette,F,2020,45.9060141384,-87.5858044086
BB21_464,2021,Black Bear,8-Sep-21,Hunting,Gwinn,Marquette,F,2018,46.7723863924,-88.0762062041
BB21_387,2021,Black Bear,9-Sep-21,Hunting,Baraga,Marquette,F,2012,46.687236098,-85.2917888925
BB21_1238,2021,Black Bear,6-Oct-21,Hunting,Gwinn,Marquette,M,2019,46.1363230567,-84.7687594942
BB21_1236,2021,Black Bear,11-Sep-21,Hunting,Baraga,Keweenaw,M,2017,46.2248671741,-87.9815619188
BB21_1241,2021,Black Bear,13-Sep-21,Hunting,Gwinn,Alger,F,2011,46.2376232727,-84.7906893943
BB21_1239,2021,Black Bear,29-Sep-21,Hunting,Amasa,Marquette,F,2020,46.5851023619,-85.6883856659
BB21_1237,2021,Black Bear,8-Sep-21,Hunting,Gwinn,Marquette,F,2017,46.3391644394,-85.708670415
BB21_1244,2021,Black Bear,29-Sep-21,Hunting,Gwinn,Marquette,F,2019,46.2821738599,-86.897107818
BB21_1240,2021,Black Bear,19-Sep-21,Hunting,Gwinn,Marquette,M,2020,46.0342707583,-86.1680353463
BB21_1247,2021,Black Bear,8-Sep-21,Hunting,Baraga,Marquette,M,2019,47.1198795592,-88.7747747382
BB21_1252,2021,Black Bear,8-Sep-21,Hunting,Bergland,Ontonagon,M,2020,46.3832143251,-86.5004482908
BB21_1255,2021,Black Bear,28-Sep-21,Hunting,Gwinn,Alger,F,2020,46.2245739093,-87.2513958789
BB21_1257,2021,Black Bear,9-Sep-21,Hunting,Newberry,Schoolcraft,M,2017,46.6869311729,-88.9378478258
BB21_1256,2021,Black Bear,28-Sep-21,Hunting,Baraga,Baraga,M,2018,46.0063352661,-86.8983187
BB21_1245,2021,Black Bear,27-Sep-21,Hunting,Baraga,Baraga,M,2020,46.1079176521,-86.6675560365
BB21_1246,2021,Black Bear,14-Sep-21,Hunting,Newberry,Alger,F,2018,46.3762173456147,-89.927627240184
BB21_1253,2021,Black Bear,11-Sep-21,Hunting,Bergland,Ontonagon,F,2020,46.3832143251,-86.5004482908
BB21_1254,2021,Black Bear,13-Sep-21,Hunting,Bergland,Ontonagon,M,2020,46.0799343596,-88.2943152174
BB21_1263,2021,Black Bear,13-Sep-21,Hunting,Baraga,Baraga,M,2012,46.6146152717,-88.9178402768
BB21_1261,2021,Black Bear,9-Sep-21,Hunting,Amasa,Baraga,M,2019,46.4411801346,-90.0002858695
BB21_1264,2021,Black Bear,10-Sep-21,Hunting,Baraga,Marquette,F,2021,47.4383040215,-88.0149222817
BB21_1262,2021,Black Bear,11-Sep-21,Hunting,Baraga,Marquette,M,2018,46.5131732346,-89.9592882135
BB21_1260,2021,Black Bear,8-Sep-21,Hunting,Baraga,Keweenaw,M,2016,45.9928559594,-88.3566522981
BB21_1265,2021,Black Bear,10-Sep-21,Hunting,Amasa,Baraga,F,2019,46.6291093882,-89.1678397551
BB21_1270,2021,Black Bear,16-Sep-21,Hunting,Gwinn,Delta,M,2019,45.8318787693,-87.7692347211
BB21_1008,2021,Black Bear,15-Sep-21,Hunting,Bergland,Ontonagon,M,2016,46.4556762638,-89.3970811337
BB21_381,2021,Black Bear,28-Sep-21,Hunting,Newberry,Luce,F,2018,46.3980230111,-89.9590902203
BB21_382,2021,Black Bear,27-Sep-21,Hunting,Gwinn,Alger,F,2020,46.1514404769,-86.8554042484
BB21_383,2021,Black Bear,29-Sep-21,Hunting,Newberry,Luce,F,2018,46.1514115429,-86.8970067639
BB21_384,2021,Black Bear,8-Oct-21,Hunting,Baraga,Marquette,M,2020,46.3828601279,-85.4582611556
BB21_385,2021,Black Bear,9-Sep-21,Hunting,Baraga,Marquette,M,2019,46.4564908366,-87.0433226069
BB21_386,2021,Black Bear,25-Sep-21,Hunting,Baraga,Ontonagon,F,2021,46.1227030888,-87.1686964015
BB21_387,2021,Black Bear,9-Sep-21,Hunting,Baraga,Marquette,F,2012,46.3978544807,-89.1890561833
BB21_388,2021,Black Bear,16-Oct-21,Hunting,Newberry,Alger,M,2016,45.6723382155,-87.7071456612
BB21_389,2021,Black Bear,13-Sep-21,Hunting,Newberry,Alger,M,2017,45.4286001393,-87.8120212831
BB21_390,2021,Black Bear,25-Sep-21,Hunting,Newberry,Mackinac,F,2020,46.8300015018,-88.5410865271
BB21_391,2021,Black Bear,6-Oct-21,Hunting,Carney,Menominee,M,2020,46.7452779158,-85.2490598137
BB21_392,2021,Black Bear,17-Sep-21,Hunting,Carney,Menominee,M,2019,46.1943621873,-84.4573501908
BB21_393,2021,Black Bear,6-Oct-21,Hunting,Gwinn,Marquette,M,2020,46.3547839129,-87.5008055445
BB21_394,2021,Black Bear,18-Sep-21,Hunting,Carney,Menominee,F,2019,46.396755643,-84.9587306989
BB21_395,2021,Black Bear,10-Oct-21,Hunting,Carney,Menominee,M,2020,46.6139564296,-85.7296702059
BB21_396,2021,Black Bear,8-Sep-21,Hunting,Carney,Menominee,M,2020,46.4553306119,-85.1876527678
BB21_397,2021,Black Bear,9-Oct-21,Hunting,Gwinn,Alger,F,2018,46.6139220128,-89.5000687279
BB21_398,2021,Black Bear,22-Oct-21,Hunting,Carney,Dickinson,M,2019,46.6293600355,-85.541914077
BB21_399,2021,Black Bear,15-Sep-21,Hunting,Carney,Menominee,M,2018,46.1367984051,-84.956971354
BB21_400,2021,Black Bear,26-Sep-21,Hunting,Carney,Menominee,F,2020,46.4117627461,-85.1457530574
BB21_401,2021,Black Bear,25-Sep-21,Hunting,Carney,Menominee,F,2017,46.2809487727,-84.8742877978
BB21_402,2021,Black Bear,10-Sep-21,Hunting,Carney,Menominee,F,2020,46.1802480049,-85.7926645926
BB21_403,2021,Black Bear,28-Sep-21,Hunting,Newberry,Luce,M,2019,47.1488725816,-88.6901839875
BB21_1271,2021,Black Bear,16-Sep-21,Hunting,Gwinn,Marquette,F,2019,46.7869791938,-88.0551150785
BB21_404,2021,Black Bear,12-Sep-21,Hunting,Baraga,Marquette,F,2015,46.4425329442,-87.8345815329
BB21_405,2021,Black Bear,28-Sep-21,Hunting,Newberry,Luce,F,2018,46.6719572294,-89.6875988215
BB21_406,2021,Black Bear,11-Sep-21,Hunting,Carney,Delta,M,2014,46.5129404423,-89.4176488426
BB21_407,2021,Black Bear,14-Sep-21,Hunting,Newberry,Chippewa,M,2018,47.0332204645,-88.838164325
BB21_408,2021,Black Bear,6-Oct-21,Hunting,Gwinn,Marquette,M,2020,46.092695837,-86.3345133126
BB21_409,2021,Black Bear,10-Sep-21,Hunting,Carney,Menominee,F,2017,45.9906412048,-86.1476977016
BB21_410,2021,Black Bear,3-Oct-21,Hunting,Carney,Menominee,M,2018,46.4402916734,-85.0000402804
BB21_411,2021,Black Bear,13-Sep-21,Hunting,Carney,Menominee,M,2020,46.2665766351,-84.9162343783
BB21_412,2021,Black Bear,14-Oct-21,Hunting,Newberry,Chippewa,M,2018,45.557712379,-87.7481544482
BB21_413,2021,Black Bear,1-Oct-21,Hunting,Carney,Menominee,F,2020,46.3830175548,-85.1874294557
BB21_414,2021,Black Bear,25-Sep-21,Hunting,Gwinn,Marquette,M,2018,46.5137827921,-90.18736402
BB21_415,2021,Black Bear,28-Sep-21,Hunting,Carney,Menominee,F,2020,46.7311098668,-85.227890452
BB21_416,2021,Black Bear,22-Sep-21,Hunting,Amasa,Iron,M,2019,46.4124703221,-89.6674646103
BB21_417,2021,Black Bear,5-Oct-21,Hunting,Carney,Menominee,F,2020,46.5427413195,-85.2292516205
BB21_418,2021,Black Bear,7-Oct-21,Hunting,Gwinn,Dickinson,M,2012,46.0483114932,-86.0217602236
BB21_419,2021,Black Bear,16-Sep-21,Hunting,Amasa,Iron,F,2020,46.137663869,-88.5233626803
BB21_420,2021,Black Bear,25-Sep-21,Hunting,Carney,Menominee,M,2019,46.4260937232,-84.4581077017
BB21_421,2021,Black Bear,15-Oct-21,Hunting,Carney,Menominee,F,2020,46.5856542754,-85.1457439279
BB21_422,2021,Black Bear,18-Sep-21,Hunting,Carney,Menominee,M,2017,46.0819035724909,-85.0973384473911
BB21_423,2021,Black Bear,12-Sep-21,Hunting,Carney,Menominee,F,2001,46.3814804849,-85.9592469391
BB21_424,2021,Black Bear,13-Oct-21,Hunting,Gwinn,Marquette,M,2019,47.3945386997,-88.2475025523
BB21_425,2021,Black Bear,21-Oct-21,Hunting,Carney,Dickinson,M,2019,46.2520009428,-84.3115555088
BB21_379,2021,Black Bear,14-Sep-21,Hunting,Amasa,Iron,M,2018,46.2392778109,-89.2301830995
BB21_426,2021,Black Bear,18-Oct-21,Hunting,Amasa,Iron,F,2017,46.4110376514,-85.8752091047
BB21_427,2021,Black Bear,4-Oct-21,Hunting,Newberry,Mackinac,M,2017,46.412543278,-89.0640373626
BB21_428,2021,Black Bear,8-Oct-21,Hunting,Carney,Menominee,M,2015,46.1080484188,-84.1865041575
BB21_429,2021,Black Bear,27-Sep-21,Hunting,Carney,Menominee,M,2013,46.6002698286,-85.2917820778
BB21_430,2021,Black Bear,9-Sep-21,Hunting,Gwinn,Marquette,F,2018,46.4125042653,-89.0432474247
BB21_431,2021,Black Bear,28-Sep-21,Hunting,Carney,Menominee,F,2019,46.4983408382,-85.3951896873
BB21_432,2021,Black Bear,30-Sep-21,Hunting,Carney,Menominee,M,2020,46.3969314216,-85.6875227538
BB21_433,2021,Black Bear,26-Sep-21,Hunting,Gwinn,Marquette,M,2019,46.7864743807,-88.5623580502
BB21_434,2021,Black Bear,10-Sep-21,Hunting,Baraga,Marquette,M,2020,46.6003485584,-88.4183339086
BB21_435,2021,Black Bear,25-Sep-21,Hunting,Amasa,Marquette,M,2019,47.1636841155,-88.3090939378
BB21_436,2021,Black Bear,28-Sep-21,Hunting,Gwinn,Marquette,M,2020,46.4557834415,-89.1264648289
BB21_437,2021,Black Bear,14-Sep-21,Hunting,Baraga,Marquette,M,2018,46.370333994,-87.8345659333
BB21_438,2021,Black Bear,11-Sep-21,Hunting,Baraga,Baraga,M,2018,46.657507987,-85.645945566
BB21_439,2021,Black Bear,25-Sep-21,Hunting,Newberry,Chippewa,M,2017,45.9925657742,-87.1074353356
BB21_440,2021,Black Bear,11-Sep-21,Hunting,Amasa,Iron,F,2019,46.6580056805,-89.4167591635
BB21_441,2021,Black Bear,9-Oct-21,Hunting,Newberry,Luce,M,2019,46.4411610783,-89.2099078091
BB21_442,2021,Black Bear,15-Sep-21,Hunting,Gwinn,Marquette,F,2020,46.3116008766,-89.5007766044
BB21_443,2021,Black Bear,1-Oct-21,Hunting,Gwinn,Alger,F,2011,45.8321364857,-86.8631529804
BB21_444,2021,Black Bear,11-Sep-21,Hunting,Amasa,Marquette,F,2013,46.6145887285,-89.1889192115
BB21_445,2021,Black Bear,26-Sep-21,Hunting,Gwinn,Marquette,F,2020,46.7012601124,-89.3546332403
BB21_446,2021,Black Bear,18-Sep-21,Hunting,Gwinn,Marquette,M,2020,46.0068607085,-87.1907734985
BB21_447,2021,Black Bear,16-Sep-21,Hunting,Baraga,Marquette,M,2018,45.5145816366,-87.5012979231
